State,Year,Quarter,Brands,Count,Percentage
gujarat,2019,4,Lenovo,169920,0.0182243310907925
gujarat,2019,4,Motorola,147476,0.015817157791582593
gujarat,2019,4,Huawei,111054,0.011910810175122823
gujarat,2019,4,Others,608911,0.06530717790033869
gujarat,2020,4,Vivo,3159752,0.23224585476600385
gujarat,2020,4,Xiaomi,2998305,0.2203792916577577
gujarat,2020,4,Samsung,2800655,0.20585176127103727
gujarat,2020,4,Oppo,2016643,0.14822586623661552
gujarat,2020,4,Realme,592948,0.04358244415757707
gujarat,2020,4,Apple,456563,0.03355797043234122
gujarat,2020,4,OnePlus,249222,0.018318139023724967
gujarat,2020,4,Lenovo,223106,0.016398579278824432
gujarat,2020,4,Motorola,170289,0.012516461533135521
gujarat,2020,4,Huawei,144035,0.010586758609922984
gujarat,2020,4,Others,793685,0.05833687303305948
gujarat,2021,4,Vivo,4645259,0.25608950471412717
gujarat,2021,4,Xiaomi,3700589,0.2040105845896961
gujarat,2021,4,Samsung,3390165,0.18689715164411044
gujarat,2021,4,Oppo,2791203,0.15387684385877856
gujarat,2021,4,Realme,1116664,0.061560815164901694
gujarat,2021,4,Apple,635160,0.03501587528579677
gujarat,2021,4,OnePlus,397948,0.021938562784546024
gujarat,2021,4,Lenovo,199946,0.011022866993976196
gujarat,2021,4,Tecno,187064,0.010312692383749428
gujarat,2021,4,Motorola,174499,0.00961999373621804
gujarat,2021,4,Others,900704,0.049655108844099585
haryana,2018,4,Xiaomi,948615,0.25009102104121744
haryana,2018,4,Samsung,785842,0.20717786262822366
haryana,2018,4,Vivo,591623,0.155974341689166
haryana,2018,4,Oppo,427382,0.11267416259982985
haryana,2018,4,Apple,187472,0.049424754928647674
haryana,2018,4,Realme,179167,0.04723524081623399
haryana,2018,4,Motorola,98841,0.02605824977544628
haryana,2018,4,OnePlus,93582,0.024671777202636698
haryana,2018,4,Huawei,65203,0.01718999261549786
haryana,2018,4,Lenovo,59641,0.01572363770962851
haryana,2018,4,Others,355711,0.09377895899347206
haryana,2019,4,Xiaomi,1597800,0.2509628646269115
haryana,2019,4,Samsung,1285177,0.20185987074265876
haryana,2019,4,Vivo,1103105,0.1732622298061517
haryana,2019,4,Oppo,785251,0.12333761447687248
haryana,2019,4,Realme,319391,0.05016602847418568
haryana,2019,4,Apple,288206,0.045267870423497086
haryana,2019,4,Motorola,136766,0.021481529067195002
haryana,2019,4,OnePlus,130817,0.020547132971522514
haryana,2019,4,Huawei,113928,0.017894415597205386
haryana,2019,4,Lenovo,76631,0.012036259406199056
haryana,2019,4,Others,529607,0.08318418440760089
haryana,2020,4,Xiaomi,2236661,0.24498270676930556
haryana,2020,4,Samsung,1795147,0.19662343605436788
haryana,2020,4,Vivo,1744266,0.19105041220179075
haryana,2020,4,Oppo,1196039,0.13100280803467912
haryana,2020,4,Realme,514733,0.056378987966207196
haryana,2020,4,Apple,374080,0.040973187688372006
haryana,2020,4,Motorola,165075,0.018080755340189287
haryana,2020,4,OnePlus,156430,0.017133863745968866
haryana,2020,4,Huawei,151226,0.016563866770107318
haryana,2020,4,Lenovo,91990,0.010075715182456535
haryana,2020,4,Others,704226,0.07713426024655545
haryana,2021,4,Xiaomi,2742821,0.2263718737823877
haryana,2021,4,Vivo,2569078,0.21203242966023267
haryana,2021,4,Samsung,2176063,0.1795959192300642
haryana,2021,4,Oppo,1697572,0.14010486084236465
haryana,2021,4,Realme,916660,0.07565424131628112
haryana,2021,4,Apple,529430,0.04369518139776877
haryana,2021,4,OnePlus,238331,0.019670053222733182
haryana,2021,4,Motorola,170147,0.014042657252679603
haryana,2021,4,Tecno,156987,0.012956529554599335
haryana,2021,4,Huawei,147354,0.01216149398350456
haryana,2021,4,Others,771996,0.06371475975738417
himachal-pradesh,2018,4,Xiaomi,155301,0.29505664557142397
himachal-pradesh,2018,4,Samsung,82316,0.15639231451733945
himachal-pradesh,2018,4,Vivo,57665,0.10955783585988604
himachal-pradesh,2018,4,Oppo,53543,0.10172644074301358
himachal-pradesh,2018,4,Realme,25714,0.04885407424436156
himachal-pradesh,2018,4,Apple,15419,0.029294585469931203
himachal-pradesh,2018,4,Motorola,15298,0.02906469735514674
himachal-pradesh,2018,4,Micromax,11894,0.02259743171278045
himachal-pradesh,2018,4,Lenovo,10676,0.020283351350735168
himachal-pradesh,2018,4,Lava,10441,0.019836874433591785
himachal-pradesh,2018,4,Others,88076,0.16733574874179005
himachal-pradesh,2019,4,Xiaomi,297684,0.3019275923099159
himachal-pradesh,2019,4,Samsung,148745,0.15086541338512796
himachal-pradesh,2019,4,Vivo,122794,0.1245444725618569
himachal-pradesh,2019,4,Oppo,112857,0.11446581705876088
himachal-pradesh,2019,4,Realme,53624,0.05438842937486371
himachal-pradesh,2019,4,Apple,25839,0.02620734422305504
himachal-pradesh,2019,4,Motorola,23421,0.02375487476481954
himachal-pradesh,2019,4,Lava,19583,0.01986216269670215
himachal-pradesh,2019,4,Micromax,18835,0.019103499688116476
himachal-pradesh,2019,4,Gionee,18172,0.018431048385051906
himachal-pradesh,2019,4,Others,144391,0.14644934555172956
himachal-pradesh,2020,4,Xiaomi,448361,0.2971706679498345
himachal-pradesh,2020,4,Samsung,226491,0.15011671790058895
himachal-pradesh,2020,4,Vivo,212147,0.1406096107680051
himachal-pradesh,2020,4,Oppo,186684,0.12373290490374253
himachal-pradesh,2020,4,Realme,97707,0.06475954521774749
himachal-pradesh,2020,4,Apple,35276,0.023380696542737577
himachal-pradesh,2020,4,Motorola,29156,0.019324401530787412
himachal-pradesh,2020,4,Lava,29138,0.019312471251340498
himachal-pradesh,2020,4,Gionee,23461,0.0155497936724449
himachal-pradesh,2020,4,Micromax,23015,0.015254187859482517
himachal-pradesh,2020,4,Others,197330,0.13078900240328853
himachal-pradesh,2021,4,Xiaomi,583871,0.2899425796785793
himachal-pradesh,2021,4,Vivo,302823,0.1503778776579183
himachal-pradesh,2021,4,Samsung,290183,0.14410102162784102
himachal-pradesh,2021,4,Oppo,256274,0.12726226283639405
himachal-pradesh,2021,4,Realme,176332,0.0875641279664228
himachal-pradesh,2021,4,Apple,50504,0.0250796152644796
himachal-pradesh,2021,4,Lava,32082,0.01593149487001098
himachal-pradesh,2021,4,Motorola,31241,0.015513865445857896
himachal-pradesh,2021,4,Tecno,30164,0.014979041557852103
himachal-pradesh,2021,4,OnePlus,27508,0.013660107252797893
himachal-pradesh,2021,4,Others,232765,0.11558800584184607
jammu-&-kashmir,2018,4,Xiaomi,153238,0.3510100489505524
jammu-&-kashmir,2018,4,Samsung,95846,0.21954677789918065
jammu-&-kashmir,2018,4,Vivo,52004,0.11912140973925871
jammu-&-kashmir,2018,4,Oppo,38530,0.08825759397841777
jammu-&-kashmir,2018,4,Realme,15898,0.036416278979208044
jammu-&-kashmir,2018,4,Apple,13747,0.03148915505894911
jammu-&-kashmir,2018,4,Motorola,7823,0.017919521352015633
jammu-&-kashmir,2018,4,OnePlus,7434,0.01702847011771497
jammu-&-kashmir,2018,4,Lenovo,6134,0.01405066393624746
jammu-&-kashmir,2018,4,Micromax,5165,0.011831053020984372
jammu-&-kashmir,2018,4,Others,40744,0.0933290269674709
jammu-&-kashmir,2019,4,Xiaomi,241041,0.3579637849790679
jammu-&-kashmir,2019,4,Samsung,144994,0.21532685741950527
jammu-&-kashmir,2019,4,Vivo,88428,0.13132214676394893
jammu-&-kashmir,2019,4,Oppo,64384,0.09561502122913657
jammu-&-kashmir,2019,4,Realme,26716,0.03967524396057425
jammu-&-kashmir,2019,4,Apple,20684,0.03071727601738725
jammu-&-kashmir,2019,4,OnePlus,10484,0.015569518553775282
jammu-&-kashmir,2019,4,Motorola,10294,0.01528735444415898
jammu-&-kashmir,2019,4,Huawei,7979,0.01184940752962352
jammu-&-kashmir,2019,4,Lenovo,7023,0.010429676535975181
jammu-&-kashmir,2019,4,Others,51340,0.07624371256684691
jammu-&-kashmir,2020,4,Xiaomi,383539,0.3554505839547294
jammu-&-kashmir,2020,4,Samsung,231979,0.21499005580979813
jammu-&-kashmir,2020,4,Vivo,158472,0.14686632895344118
jammu-&-kashmir,2020,4,Oppo,109614,0.10158643660648253
jammu-&-kashmir,2020,4,Realme,53415,0.04950316119597191
jammu-&-kashmir,2020,4,Apple,29701,0.027525852114229366
jammu-&-kashmir,2020,4,OnePlus,13667,0.012666099486386747
jammu-&-kashmir,2020,4,Motorola,12734,0.011801427589057499
jammu-&-kashmir,2020,4,Huawei,11566,0.010718965878360218
jammu-&-kashmir,2020,4,Lenovo,8696,0.00805914985978043
jammu-&-kashmir,2020,4,Others,65639,0.06083193855176262
jammu-&-kashmir,2021,4,Xiaomi,509234,0.34955416286269314
jammu-&-kashmir,2021,4,Samsung,285006,0.19563704257933429
jammu-&-kashmir,2021,4,Vivo,226467,0.15545403999148824
jammu-&-kashmir,2021,4,Oppo,147610,0.10132412600133167
jammu-&-kashmir,2021,4,Realme,107290,0.07364721549138185
jammu-&-kashmir,2021,4,Apple,44648,0.030647785229371022
jammu-&-kashmir,2021,4,OnePlus,23892,0.016400216912294673
jammu-&-kashmir,2021,4,Motorola,13042,0.008952437174374146
jammu-&-kashmir,2021,4,Huawei,12597,0.008646975240422567
jammu-&-kashmir,2021,4,Tecno,9176,0.006298693721212787
jammu-&-kashmir,2021,4,Others,77848,0.053437304796095576
jharkhand,2018,4,Xiaomi,554142,0.28952809087389475
jharkhand,2018,4,Samsung,369713,0.19316763403831555
jharkhand,2018,4,Vivo,255185,0.13332904899764833
jharkhand,2018,4,Oppo,206848,0.10807393509440429
jharkhand,2018,4,Realme,126956,0.06633196600327386
jharkhand,2018,4,Motorola,51123,0.02671074307622617
jharkhand,2018,4,Lenovo,44254,0.02312182822008319
jharkhand,2018,4,Micromax,29297,0.015307095434622343
jharkhand,2018,4,Huawei,26995,0.014104346563048441
jharkhand,2018,4,Apple,26662,0.013930360735839878
jharkhand,2018,4,Others,222774,0.1163949509626432
jharkhand,2019,4,Xiaomi,958796,0.29219372024681145
jharkhand,2019,4,Samsung,618075,0.1883587683318954
jharkhand,2019,4,Vivo,492621,0.15012657818942143
jharkhand,2019,4,Oppo,389871,0.11881344718411908
jharkhand,2019,4,Realme,239962,0.07312857948704977
jharkhand,2019,4,Motorola,71932,0.021921324958378677
jharkhand,2019,4,Lenovo,56013,0.01706999909489052
jharkhand,2019,4,Huawei,48020,0.014634127015811378
jharkhand,2019,4,Apple,40330,0.012290594388747874
jharkhand,2019,4,Gionee,38155,0.011627761688635635
jharkhand,2019,4,Others,327596,0.09983509941423874
jharkhand,2020,4,Xiaomi,1396020,0.2838628709837334
jharkhand,2020,4,Samsung,897105,0.18241486574251242
jharkhand,2020,4,Vivo,825984,0.16795331702026337
jharkhand,2020,4,Oppo,619048,0.12587551937417674
jharkhand,2020,4,Realme,426528,0.08672903155753489
jharkhand,2020,4,Motorola,89524,0.018203564176693564
jharkhand,2020,4,Lenovo,69536,0.014139259177321877
jharkhand,2020,4,Huawei,65253,0.013268365725635419
jharkhand,2020,4,Apple,52483,0.01067174901350932
jharkhand,2020,4,Gionee,44265,0.009000723473943754
jharkhand,2020,4,Others,432192,0.08788073375467523
jharkhand,2021,4,Xiaomi,1792304,0.2717178203922382
jharkhand,2021,4,Vivo,1201048,0.182081915091668
jharkhand,2021,4,Samsung,1090678,0.16534954388862913
jharkhand,2021,4,Oppo,850118,0.1288800393438885
jharkhand,2021,4,Realme,778246,0.11798406232925765
jharkhand,2021,4,Motorola,92683,0.014050977260226956
jharkhand,2021,4,Apple,77092,0.011687342219667215
jharkhand,2021,4,Infinix,74147,0.011240872769699385
jharkhand,2021,4,Tecno,72058,0.010924175085155141
jharkhand,2021,4,OnePlus,69097,0.010475279994712103
jharkhand,2021,4,Others,498725,0.07560797162485772
karnataka,2018,4,Xiaomi,2192270,0.26362700795425387
karnataka,2018,4,Samsung,1679503,0.20196524640678074
karnataka,2018,4,Vivo,1259198,0.15142231621195407
karnataka,2018,4,Oppo,786990,0.0946378954188664
karnataka,2018,4,Apple,409721,0.049270172618347575
karnataka,2018,4,OnePlus,400426,0.04815242113749221
karnataka,2018,4,Motorola,326656,0.03928135855086497
karnataka,2018,4,Realme,271671,0.03266924825771465
karnataka,2018,4,Lenovo,191304,0.023004876739489467
karnataka,2018,4,Huawei,165469,0.01989814091292698
karnataka,2018,4,Others,632594,0.07607131579130913
karnataka,2019,4,Xiaomi,3999086,0.2599270633956209
karnataka,2019,4,Samsung,3116527,0.20256371358434508
karnataka,2019,4,Vivo,2711261,0.1762227943657812
karnataka,2019,4,Oppo,1667783,0.10840025385078961
karnataka,2019,4,Apple,645777,0.041973320708390334
karnataka,2019,4,OnePlus,588307,0.038237965096296386
karnataka,2019,4,Realme,506808,0.03294080576046823
karnataka,2019,4,Motorola,498395,0.03239398921680116
karnataka,2019,4,Huawei,304839,0.019813503905256772
karnataka,2019,4,Lenovo,279895,0.018192228276440493
karnataka,2019,4,Others,1066738,0.06933436183980986
karnataka,2020,4,Xiaomi,5759174,0.2571038931737251
karnataka,2020,4,Samsung,4507034,0.2012052402074233
karnataka,2020,4,Vivo,4315773,0.19266687208166433
karnataka,2020,4,Oppo,2613131,0.11665668609299693
karnataka,2020,4,Realme,827842,0.03695693186778572
karnataka,2020,4,Apple,817087,0.03647680184027076
karnataka,2020,4,OnePlus,698767,0.031194701900189917
karnataka,2020,4,Motorola,629773,0.028114637639997747
karnataka,2020,4,Huawei,412496,0.018414850379340666
karnataka,2020,4,Lenovo,356004,0.015892906584419716
karnataka,2020,4,Others,1463101,0.0653164782321858
karnataka,2021,4,Xiaomi,7306532,0.248018323098655
karnataka,2021,4,Vivo,6391484,0.21695725739542152
karnataka,2021,4,Samsung,5458878,0.18530018996154943
karnataka,2021,4,Oppo,3645496,0.12374541092584751
karnataka,2021,4,Realme,1586292,0.05384626821381357
karnataka,2021,4,Apple,1120969,0.03805100034128041
karnataka,2021,4,OnePlus,1018047,0.03455733989471564
karnataka,2021,4,Motorola,606099,0.020573872476268046
karnataka,2021,4,Huawei,403084,0.01368258125029744
karnataka,2021,4,Lenovo,295548,0.010032299777125631
karnataka,2021,4,Others,1627217,0.05523545666502578
kerala,2018,4,Xiaomi,453011,0.25778426996470777
kerala,2018,4,Samsung,360358,0.20506041565423833
kerala,2018,4,Vivo,159235,0.09061210042985764
kerala,2018,4,Oppo,155311,0.08837916243201319
kerala,2018,4,Apple,119247,0.06785707375865377
kerala,2018,4,Huawei,94927,0.054017865780168275
kerala,2018,4,Realme,82116,0.04672781259709354
kerala,2018,4,OnePlus,62694,0.03567579379124875
kerala,2018,4,Motorola,55176,0.031397703101188966
kerala,2018,4,Lenovo,51340,0.029214841184845613
kerala,2018,4,Others,163911,0.09327296130598421
kerala,2019,4,Xiaomi,865305,0.24695214355961778
kerala,2019,4,Samsung,732411,0.20902510261311702
kerala,2019,4,Vivo,370217,0.10565740603857716
kerala,2019,4,Oppo,354067,0.10104830622003015
kerala,2019,4,Huawei,219873,0.06275025414262467
kerala,2019,4,Apple,216607,0.06181816002452098
kerala,2019,4,Realme,169629,0.048410959326335115
kerala,2019,4,OnePlus,96332,0.027492495586394508
kerala,2019,4,Motorola,92194,0.026311538617407045
kerala,2019,4,Lenovo,84283,0.024053793189263054
kerala,2019,4,Others,303020,0.08647984068211252
kerala,2020,4,Xiaomi,1466789,0.22964618597065461
kerala,2020,4,Samsung,1399186,0.21906199757670416
kerala,2020,4,Vivo,811546,0.12705879553210506
kerala,2020,4,Oppo,707082,0.11070350573156902
kerala,2020,4,Huawei,402396,0.06300068152259632
kerala,2020,4,Apple,364712,0.05710072803772689
kerala,2020,4,Realme,332456,0.05205060332676339
kerala,2020,4,Lenovo,139386,0.021822813831918336
kerala,2020,4,Motorola,134213,0.02101290884897519
kerala,2020,4,OnePlus,127085,0.019896921468650665
kerala,2020,4,Others,502318,0.07864485815233635
kerala,2021,4,Xiaomi,1989367,0.2347665335899672
kerala,2021,4,Samsung,1752657,0.20683222777003496
kerala,2021,4,Vivo,1227761,0.1448888988542344
kerala,2021,4,Oppo,961805,0.11350325296413302
kerala,2021,4,Realme,622033,0.07340653141857087
kerala,2021,4,Apple,507548,0.05989607980353583
kerala,2021,4,Huawei,412197,0.04864364435832288
kerala,2021,4,OnePlus,185990,0.02194880461091292
kerala,2021,4,Motorola,137360,0.01620994570329049
kerala,2021,4,Lenovo,125313,0.014788271155477878
kerala,2021,4,Others,551779,0.06511580977151954
ladakh,2018,4,Xiaomi,6734,0.2819578779885274
ladakh,2018,4,Vivo,4711,0.19725327638906334
ladakh,2018,4,Samsung,4481,0.18762299543608424
ladakh,2018,4,Oppo,3307,0.13846669178913873
ladakh,2018,4,Realme,1087,0.045513545199514296
ladakh,2018,4,Apple,591,0.024745634970481094
ladakh,2018,4,OnePlus,555,0.023238286647406105
ladakh,2018,4,Motorola,486,0.020349202361512372
ladakh,2018,4,Lenovo,349,0.014612904576476992
ladakh,2018,4,Huawei,278,0.011640078717079094
ladakh,2018,4,Others,1304,0.054599505924716324
ladakh,2019,4,Xiaomi,12590,0.29205715876403454
ladakh,2019,4,Vivo,8910,0.20669017351767655
ladakh,2019,4,Samsung,7684,0.17824997680244967
ladakh,2019,4,Oppo,6141,0.1424561566298599
ladakh,2019,4,Realme,2003,0.04646469332838452
ladakh,2019,4,Apple,1058,0.02454300825832792
ladakh,2019,4,OnePlus,954,0.02213046302310476
ladakh,2019,4,Motorola,752,0.017444557854690543
ladakh,2019,4,Huawei,607,0.01408091305558133
ladakh,2019,4,Lenovo,433,0.010044539296650274
ladakh,2019,4,Others,1976,0.045838359469240045
ladakh,2020,4,Xiaomi,18866,0.2909040445314789
ladakh,2020,4,Vivo,13750,0.2120179482830401
ladakh,2020,4,Samsung,11484,0.1770773904059951
ladakh,2020,4,Oppo,9683,0.1493068940527038
ladakh,2020,4,Realme,3480,0.05365981527454397
ladakh,2020,4,Apple,1484,0.022882518927420475
ladakh,2020,4,OnePlus,1397,0.021541023545556873
ladakh,2020,4,Huawei,924,0.014247606124620294
ladakh,2020,4,Motorola,912,0.014062572278846006
ladakh,2020,4,Lenovo,524,0.00807981126547731
ladakh,2020,4,Others,2349,0.03622037531031718
ladakh,2021,4,Xiaomi,23462,0.2695015909117015
ladakh,2021,4,Vivo,19473,0.22368103656225233
ladakh,2021,4,Samsung,14073,0.16165271029325615
ladakh,2021,4,Oppo,12900,0.14817877942037974
ladakh,2021,4,Realme,6879,0.07901719563044901
ladakh,2021,4,OnePlus,2678,0.030761455138587364
ladakh,2021,4,Apple,2358,0.027085702470794996
ladakh,2021,4,Huawei,958,0.011004284549203396
ladakh,2021,4,Motorola,912,0.010475895103208243
ladakh,2021,4,Lenovo,449,0.005157540461996163
ladakh,2021,4,Others,2915,0.03348380945817108
lakshadweep,2018,4,Xiaomi,245,0.21193771626297578
lakshadweep,2018,4,Samsung,198,0.17128027681660898
lakshadweep,2018,4,Vivo,190,0.1643598615916955
lakshadweep,2018,4,Oppo,153,0.1323529411764706
lakshadweep,2018,4,Huawei,62,0.05363321799307959
lakshadweep,2018,4,Realme,55,0.04757785467128028
lakshadweep,2018,4,Apple,51,0.04411764705882353
lakshadweep,2018,4,OnePlus,47,0.04065743944636678
lakshadweep,2018,4,Lenovo,24,0.020761245674740483
lakshadweep,2018,4,Motorola,18,0.015570934256055362
lakshadweep,2018,4,Others,113,0.09775086505190311
lakshadweep,2019,4,Xiaomi,496,0.20436753193242688
lakshadweep,2019,4,Vivo,462,0.1903584672435105
lakshadweep,2019,4,Samsung,394,0.16234033786567778
lakshadweep,2019,4,Oppo,371,0.15286361763494025
lakshadweep,2019,4,Huawei,202,0.08323032550473836
lakshadweep,2019,4,Realme,124,0.05109188298310672
lakshadweep,2019,4,Apple,72,0.029666254635352288
lakshadweep,2019,4,OnePlus,70,0.0288421920065925
lakshadweep,2019,4,Motorola,37,0.015245158632056036
lakshadweep,2019,4,Lenovo,35,0.01442109600329625
lakshadweep,2019,4,Others,164,0.06757313555830242
lakshadweep,2020,4,Vivo,934,0.22349844460397225
lakshadweep,2020,4,Xiaomi,838,0.2005264417324719
lakshadweep,2020,4,Oppo,639,0.15290739411342427
lakshadweep,2020,4,Samsung,635,0.15195022732711175
lakshadweep,2020,4,Huawei,346,0.08279492701603254
lakshadweep,2020,4,Realme,272,0.06508734146925102
lakshadweep,2020,4,Apple,101,0.024168461354391
lakshadweep,2020,4,OnePlus,97,0.023211294568078487
lakshadweep,2020,4,Lenovo,52,0.012443168222062694
lakshadweep,2020,4,Motorola,47,0.01124670973917205
lakshadweep,2020,4,Others,218,0.052165589854032066
lakshadweep,2021,4,Vivo,1354,0.24015608371763036
lakshadweep,2021,4,Xiaomi,1146,0.2032635686413622
lakshadweep,2021,4,Oppo,899,0.15945370698829373
lakshadweep,2021,4,Samsung,776,0.1376374600922313
lakshadweep,2021,4,Realme,448,0.07946080170273147
lakshadweep,2021,4,Huawei,396,0.07023767293366442
lakshadweep,2021,4,Apple,151,0.02678254700248315
lakshadweep,2021,4,OnePlus,143,0.025363604114934372
lakshadweep,2021,4,Motorola,46,0.008158921603405462
lakshadweep,2021,4,Lenovo,45,0.007981553742461865
lakshadweep,2021,4,Others,234,0.0415040794608017
madhya-pradesh,2018,4,Xiaomi,1416415,0.26398850271794944
madhya-pradesh,2018,4,Samsung,1015220,0.18921460710972182
madhya-pradesh,2018,4,Vivo,905510,0.16876708386746142
madhya-pradesh,2018,4,Oppo,579831,0.10806770439415803
madhya-pradesh,2018,4,Realme,294612,0.05490917616852442
madhya-pradesh,2018,4,Motorola,117954,0.021984022937905207
madhya-pradesh,2018,4,Micromax,103324,0.019257313749733947
madhya-pradesh,2018,4,Apple,100071,0.018651026327374334
madhya-pradesh,2018,4,OnePlus,90958,0.016952564206266698
madhya-pradesh,2018,4,Lenovo,84373,0.015725265504687218
madhya-pradesh,2018,4,Others,657174,0.1224827330162175
madhya-pradesh,2019,4,Xiaomi,2450683,0.2673888226179759
madhya-pradesh,2019,4,Vivo,1711918,0.186783740874899
madhya-pradesh,2019,4,Samsung,1704518,0.18597634257517068
madhya-pradesh,2019,4,Oppo,1069906,0.11673517368501275
madhya-pradesh,2019,4,Realme,529253,0.05774567193595891
madhya-pradesh,2019,4,Motorola,165303,0.018035859613511528
madhya-pradesh,2019,4,Apple,150743,0.016447248904856947
madhya-pradesh,2019,4,Micromax,136341,0.014875877240980351
madhya-pradesh,2019,4,OnePlus,127622,0.013924565649719414
madhya-pradesh,2019,4,Huawei,125734,0.013718569975410358
madhya-pradesh,2019,4,Others,993220,0.10836812692650417
madhya-pradesh,2020,4,Xiaomi,3563397,0.25938351632889545
madhya-pradesh,2020,4,Vivo,2853943,0.20774159341275666
madhya-pradesh,2020,4,Samsung,2466332,0.17952697007784352
madhya-pradesh,2020,4,Oppo,1703093,0.12396997892043113
madhya-pradesh,2020,4,Realme,905866,0.06593896453378369
madhya-pradesh,2020,4,Motorola,206156,0.015006317901794205
madhya-pradesh,2020,4,Apple,195195,0.01420845487320631
madhya-pradesh,2020,4,Huawei,166594,0.012126557192279166
madhya-pradesh,2020,4,Micromax,164239,0.011955134198727074
madhya-pradesh,2020,4,Tecno,157894,0.011493274795717294
madhya-pradesh,2020,4,Others,1355238,0.09864923776456555
madhya-pradesh,2021,4,Xiaomi,4500562,0.24385038710207707
madhya-pradesh,2021,4,Vivo,4248158,0.23017458103472088
madhya-pradesh,2021,4,Samsung,2921496,0.15829310439833286
madhya-pradesh,2021,4,Oppo,2400977,0.13009023559128474
madhya-pradesh,2021,4,Realme,1682298,0.0911506204160836
madhya-pradesh,2021,4,Tecno,350126,0.018970599812757127
madhya-pradesh,2021,4,Apple,293413,0.01589776424161732
madhya-pradesh,2021,4,OnePlus,264637,0.014338617019726062
madhya-pradesh,2021,4,Motorola,211860,0.011479042619887482
madhya-pradesh,2021,4,Huawei,174122,0.009434314448503955
madhya-pradesh,2021,4,Others,1408594,0.07632073331500891
maharashtra,2018,4,Xiaomi,3540182,0.26455591789383665
maharashtra,2018,4,Samsung,2956289,0.2209219045671811
maharashtra,2018,4,Vivo,1906545,0.14247509378921897
maharashtra,2018,4,Oppo,1510894,0.1129083049996555
maharashtra,2018,4,Realme,492198,0.0367816947477589
maharashtra,2018,4,Apple,470804,0.0351829325068852
maharashtra,2018,4,Motorola,466650,0.03487250629633134
maharashtra,2018,4,OnePlus,454556,0.03396872810893643
maharashtra,2018,4,Lenovo,269382,0.020130773580024276
maharashtra,2018,4,Huawei,175714,0.0131310137605348
maharashtra,2018,4,Others,1138388,0.08507112974963685
maharashtra,2019,4,Xiaomi,6103857,0.2570554076455645
maharashtra,2019,4,Samsung,5262077,0.22160501930129575
maharashtra,2019,4,Vivo,3869506,0.16295883770162992
maharashtra,2019,4,Oppo,2994940,0.12612771278455687
maharashtra,2019,4,Realme,901700,0.0379738354083337
maharashtra,2019,4,Apple,765131,0.03222242282334898
maharashtra,2019,4,OnePlus,681386,0.028695619178820967
maharashtra,2019,4,Motorola,672128,0.02830573144652602
maharashtra,2019,4,Lenovo,367641,0.015482686950599102
maharashtra,2019,4,Huawei,311865,0.013133758655450804
maharashtra,2019,4,Others,1815066,0.07643896810387336
maharashtra,2020,4,Xiaomi,8584570,0.24931495940580317
maharashtra,2020,4,Samsung,7578573,0.2200985745178752
maharashtra,2020,4,Vivo,6188503,0.17972785756627194
maharashtra,2020,4,Oppo,4665421,0.13549417702062908
maharashtra,2020,4,Realme,1504255,0.04368690269413336
maharashtra,2020,4,Apple,983306,0.02855738790335249
maharashtra,2020,4,OnePlus,822805,0.023896082759403428
maharashtra,2020,4,Motorola,813317,0.023620530188355342
maharashtra,2020,4,Lenovo,444638,0.012913274039384326
maharashtra,2020,4,Huawei,413761,0.012016537452511253
maharashtra,2020,4,Others,2433482,0.07067371645228039
maharashtra,2021,4,Xiaomi,10876133,0.23912783081917255
maharashtra,2021,4,Vivo,9147706,0.20112581307635072
maharashtra,2021,4,Samsung,9133368,0.20081057099184466
maharashtra,2021,4,Oppo,6511923,0.14317423494650888
maharashtra,2021,4,Realme,2837580,0.06238838290924427
maharashtra,2021,4,Apple,1382079,0.030387045955647212
maharashtra,2021,4,OnePlus,1264294,0.02779736894884376
maharashtra,2021,4,Motorola,794353,0.017465022705653026
maharashtra,2021,4,Tecno,485180,0.010667398142046087
maharashtra,2021,4,Huawei,420624,0.009248039235129216
maharashtra,2021,4,Others,2629266,0.05780829226955964
manipur,2018,4,Xiaomi,36506,0.442020123745293
manipur,2018,4,Samsung,15215,0.18422550218552108
manipur,2018,4,Vivo,7945,0.09619925171633026
manipur,2018,4,Oppo,6107,0.07394447202411944
manipur,2018,4,Realme,2561,0.03100897213914686
manipur,2018,4,Apple,2195,0.026577389240697913
manipur,2018,4,OnePlus,1217,0.014735618544842533
manipur,2018,4,Motorola,1091,0.013209991645376503
manipur,2018,4,Huawei,1063,0.012870963445495162
manipur,2018,4,Lenovo,1045,0.012653016745571444
manipur,2018,4,Others,7644,0.09255469856760586
manipur,2019,4,Xiaomi,71382,0.45946780983277336
manipur,2019,4,Samsung,27196,0.17505374682990255
manipur,2019,4,Vivo,17057,0.10979157816140785
manipur,2019,4,Oppo,12455,0.08016967262709356
manipur,2019,4,Realme,5083,0.03271798040654488
manipur,2019,4,Apple,4146,0.02668674931448654
manipur,2019,4,Huawei,2110,0.013581534262799469
manipur,2019,4,OnePlus,1880,0.012101082660693365
manipur,2019,4,Motorola,1694,0.010903847886816257
manipur,2019,4,Gionee,1532,0.00986109501924587
manipur,2019,4,Others,10823,0.06966490299823633
manipur,2020,4,Xiaomi,137767,0.47707880265399694
manipur,2020,4,Samsung,48641,0.168440846065408
manipur,2020,4,Vivo,34019,0.11780574293906611
manipur,2020,4,Oppo,24639,0.08532336930173286
